dataset,outer_fold,model,selected_params,inner_macro_f1,inner_accuracy,outer_accuracy,outer_macro_f1,correct,total,features,selection_seconds,fit_seconds,prediction_seconds,tree_depth,tree_leaves,tree_nodes
Led7,7,BernoulliNB,"{""alpha"": 0.01}",0.7550645419154769,0.7555555555555555,0.7625,0.7610559360615758,244,320,14,0.037157304999709595,0.000820040999315097,0.00023088400121196173,,,
Led7,7,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.7494042880940176,0.7513888888888888,0.765625,0.7650655122161428,245,320,14,2.555993075000515,0.17536996999842813,0.022718453999914345,,,
Led7,8,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.7525107509965986,0.7548611111111111,0.7125,0.708652741520021,228,320,14,0.22163067499968747,0.0029133869993529515,0.00014451499919232447,7,40,79
Led7,8,Logistic,"{""C"": 10.0}",0.7553009792081236,0.7569444444444445,0.725,0.7231325454558604,232,320,14,0.3156227179988491,0.028063789999578148,0.0001993569985643262,,,
Led7,8,BernoulliNB,"{""alpha"": 0.01}",0.7543198125121537,0.7559027777777777,0.725,0.7234197211306851,232,320,14,0.03906074800033821,0.0009742300007928861,0.00022707800053467508,,,
Led7,8,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.7529006903022526,0.7548611111111111,0.709375,0.7046583564403985,227,320,14,2.510928095000054,0.17878497400124616,0.022747577999325586,,,
Led7,9,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.7466535455710482,0.7489583333333334,0.753125,0.7507546149250628,241,320,14,0.2172593989998859,0.002918573998613283,0.0001465479999751551,7,39,77
Led7,9,Logistic,"{""C"": 10.0}",0.7506311933392523,0.7520833333333333,0.746875,0.7452653867066017,239,320,14,0.36073265800041554,0.025348479000967927,0.00013171600039640907,,,
Led7,9,BernoulliNB,"{""alpha"": 0.01}",0.7510707982426149,0.7527777777777778,0.75,0.7476606237243766,240,320,14,0.04353133199947479,0.0009386969995830441,0.00022593699941353407,,,
Led7,9,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.7453772178911816,0.7479166666666667,0.75625,0.7537144933968946,242,320,14,2.5041254210009356,0.24891197999932047,0.02323720599997614,,,
Led7,10,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 5}",0.7436603657068948,0.7454861111111111,0.78125,0.7779366898076534,250,320,14,0.22660071199970844,0.0027860770005645463,0.00015055399853736162,7,74,147
Led7,10,Logistic,"{""C"": 1.0}",0.7473712173324513,0.7475694444444444,0.790625,0.7888307857503356,253,320,14,0.2877314689994819,0.02559172099972784,0.00014548700164596085,,,
Led7,10,BernoulliNB,"{""alpha"": 10.0}",0.7452326191193474,0.7454861111111111,0.790625,0.7875948204338035,253,320,14,0.03840646499884315,0.000813440999991144,0.000192707000678638,,,
Led7,10,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 5}",0.7462894092939364,0.748263888888889,0.7875,0.7837227723028094,252,320,14,2.921854524000082,0.16844543300067016,0.02316951499960851,,,
LetRecog,1,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7511675921747952,0.751,0.775,0.7751909850430128,1550,2000,76,4.74232835300063,0.30971308700100053,0.000816435000160709,33,3747,7493
LetRecog,1,Logistic,"{""C"": 100.0}",0.6927699609994119,0.6922777777777779,0.711,0.7093188625922372,1422,2000,76,47.90644975700161,8.89952768600051,0.0005358269991120324,,,
LetRecog,1,BernoulliNB,"{""alpha"": 0.01}",0.5668168533312152,0.5707222222222222,0.581,0.5783202449188048,1162,2000,76,0.08615598400137969,0.006476688999100588,0.0006581899997399887,,,
LetRecog,1,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8055570608749477,0.8052222222222222,0.833,0.8324672286224286,1666,2000,76,8.823336092000318,1.2389232860004995,0.059614814999804366,,,
LetRecog,2,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7563450937014818,0.7561666666666667,0.783,0.7812231417242406,1566,2000,76,4.867394971999602,0.32183351700041385,0.0007876420004322426,29,3723,7445
LetRecog,2,Logistic,"{""C"": 10.0}",0.6921184056712774,0.6919444444444446,0.701,0.6997404394981819,1402,2000,76,14.01034712999899,1.8744593969986454,0.0035575050005718367,,,
LetRecog,2,BernoulliNB,"{""alpha"": 0.01}",0.5671350968765722,0.5705,0.5765,0.5710630475724109,1153,2000,76,0.09209745800035307,0.004203466000035405,0.000598390999584808,,,
LetRecog,2,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8039494660831362,0.8038333333333334,0.823,0.8218502220270943,1646,2000,76,7.68754138300028,1.1400293319984485,0.04453630300122313,,,
LetRecog,3,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7548048062475569,0.7548333333333334,0.771,0.770839986968525,1542,2000,76,5.345343183998921,0.337497581000207,0.001097933998607914,30,3754,7507
LetRecog,3,Logistic,"{""C"": 10.0}",0.6930931457998212,0.692888888888889,0.688,0.6878237365282173,1376,2000,76,14.294030138999005,1.673587340001177,0.0006055120011296822,,,
LetRecog,3,BernoulliNB,"{""alpha"": 0.01}",0.5683513839130551,0.5718888888888889,0.5765,0.5724245841944646,1153,2000,76,0.06793182999899727,0.0037401669997052522,0.000632171000688686,,,
LetRecog,3,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.8048269133632407,0.8052777777777779,0.811,0.8106532635036647,1622,2000,76,7.510512432998439,1.2831755009992776,0.03483612000127323,,,
LetRecog,4,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7507509569707312,0.7505555555555556,0.765,0.7642877918914195,1530,2000,76,4.715273585001341,0.3084644680002384,0.0008269209993159166,30,3735,7469
LetRecog,4,Logistic,"{""C"": 100.0}",0.6945491541214888,0.6943333333333334,0.6915,0.692192403541176,1383,2000,76,13.688789158999498,2.2147239459991397,0.000517099999342463,,,
LetRecog,4,BernoulliNB,"{""alpha"": 0.01}",0.5681801059376688,0.5723333333333334,0.573,0.5711576486514514,1146,2000,76,0.0794892419999087,0.0039010059990687296,0.0006015259987179888,,,
LetRecog,4,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8054730797605435,0.8053888888888889,0.814,0.8142340756981687,1628,2000,76,7.706503355000677,1.0507641010008228,0.03430849500000477,,,
LetRecog,5,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.749417174218448,0.7497777777777778,0.7575,0.7580837279918282,1515,2000,76,4.795605465000335,0.31031111599986616,0.0007908870011306135,29,3661,7321
LetRecog,5,Logistic,"{""C"": 10.0}",0.6934045322053608,0.6931666666666668,0.694,0.6954217881305019,1388,2000,76,13.544082398000683,1.5432611470005213,0.0005109909998282092,,,
LetRecog,5,BernoulliNB,"{""alpha"": 0.01}",0.5653583309124255,0.5689444444444444,0.556,0.5528365747653413,1112,2000,76,0.07401213999946776,0.004968314999132417,0.0006006539988447912,,,
LetRecog,5,RandomForest,"{""max_depth"": null, ""min_samples_leaf"": 1}",0.80465750460499,0.8053333333333333,0.8045,0.805004403595003,1609,2000,76,7.693181262000508,1.3204097260004346,0.03521784799886518,,,
LetRecog,6,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7510728080844045,0.7506666666666666,0.763,0.7630624889603427,1526,2000,76,4.850407708001512,0.3159644460010895,0.0007838259989512153,29,3705,7409
LetRecog,6,Logistic,"{""C"": 10.0}",0.6931244938504637,0.6929444444444445,0.701,0.7011990314644962,1402,2000,76,14.582535303999975,1.7002572499986854,0.0005315510006766999,,,
LetRecog,6,BernoulliNB,"{""alpha"": 0.01}",0.5677525652154772,0.5711666666666666,0.5705,0.5654154057801126,1141,2000,76,0.07659860900093918,0.003895587999068084,0.0006058119997760514,,,
LetRecog,6,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8059032286921602,0.8057777777777778,0.8175,0.8172597625127185,1635,2000,76,8.000084690998847,1.1480380630000582,0.034918203000415815,,,
LetRecog,7,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7465327181303759,0.7467777777777777,0.774,0.7734013150859353,1548,2000,76,4.789304201998675,0.31149823799933074,0.0007868510001571849,31,3751,7501
LetRecog,7,Logistic,"{""C"": 100.0}",0.6894470729738514,0.6896111111111111,0.7055,0.7052795784862838,1411,2000,76,13.145725704000142,2.6176017240013607,0.0005241099988779752,,,
LetRecog,7,BernoulliNB,"{""alpha"": 0.01}",0.566268015885111,0.5697777777777778,0.5925,0.5881945000630586,1185,2000,76,0.08477162899907853,0.004104349000044749,0.0006244390006031608,,,
LetRecog,7,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8000627252970212,0.8002222222222223,0.8315,0.8317694991114449,1663,2000,76,7.654501259999961,1.112403875000382,0.03446163199987495,,,
LetRecog,8,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7511868990644489,0.7510555555555555,0.774,0.7744158868416151,1548,2000,76,4.8427034209998965,0.3467587849991105,0.02102823899986106,30,3746,7491
LetRecog,8,Logistic,"{""C"": 10.0}",0.693047401841531,0.6926111111111112,0.689,0.6896012413970417,1378,2000,76,13.710855999001069,1.9029904879989772,0.0010603579994494794,,,
LetRecog,8,BernoulliNB,"{""alpha"": 0.01}",0.5719763492983906,0.5750555555555555,0.574,0.5678856666655135,1148,2000,76,0.0849446110005374,0.0051356139993004035,0.0006909780004207278,,,
LetRecog,8,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8044440491073864,0.8043333333333335,0.828,0.8284890112590341,1656,2000,76,7.604705460000332,1.0840876290003507,0.03503308299877972,,,
LetRecog,9,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.748080419923487,0.7485555555555555,0.7845,0.7836560779933464,1569,2000,76,4.835408888999154,0.3132679680002184,0.0007879429995227838,28,3775,7549
LetRecog,9,Logistic,"{""C"": 10.0}",0.6918447738521057,0.6915,0.7105,0.7108545405388563,1421,2000,76,13.245601337999688,1.7755132649999723,0.0008105670003715204,,,
LetRecog,9,BernoulliNB,"{""alpha"": 0.01}",0.56744523230054,0.5710555555555555,0.584,0.580740083327179,1168,2000,76,0.08914115799962019,0.006084797001676634,0.0007214529996417696,,,
LetRecog,9,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.800051804713398,0.7998333333333333,0.837,0.8366970601406122,1674,2000,76,7.831757959998868,1.0633281009995699,0.03513385799851676,,,
LetRecog,10,CART,"{""ccp_alpha"": 0.0, ""max_depth"": null, ""min_samples_leaf"": 1}",0.7507283835953437,0.7508888888888888,0.7735,0.7726663845986326,1547,2000,76,4.821788015000493,0.3049930609995499,0.0007870519984862767,30,3699,7397
LetRecog,10,Logistic,"{""C"": 1.0}",0.6924566359682424,0.6924444444444444,0.6865,0.6868448983454832,1373,2000,76,14.197268623000127,1.2418709339999623,0.0008459100008622045,,,
LetRecog,10,BernoulliNB,"{""alpha"": 0.01}",0.5660302438869099,0.5698333333333333,0.5645,0.5598357705458246,1129,2000,76,0.08443121700111078,0.004257967999365064,0.0006324710011540446,,,
LetRecog,10,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.8084336914527867,0.8082777777777778,0.8065,0.8072797503095592,1613,2000,76,7.808278272001189,1.0613086350003869,0.03454887199950463,,,
Mushroom,1,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.9995890990005005,0.9995896594173163,1.0,1.0,813,813,88,0.3394417039999098,0.006581977000678307,0.0001999280011659721,8,11,21
Mushroom,1,Logistic,"{""C"": 10.0}",0.9997260742677067,0.9997264396115443,1.0,1.0,813,813,88,0.14262162799968792,0.00614982300066913,0.00011530200026754756,,,
Mushroom,1,BernoulliNB,"{""alpha"": 0.01}",0.9887609411372651,0.9887840240733142,0.993849938499385,0.9938391635205732,808,813,88,0.033216458999959286,0.001544048000141629,0.00028484399990702514,,,
Mushroom,1,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,813,813,88,2.7642055279993656,0.16591761100062286,0.022750796999389422,,,
Mushroom,2,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.9997260742677067,0.9997264396115443,1.0,1.0,813,813,88,0.3471528259997285,0.005993590999423759,0.00018120000095223077,8,11,21
Mushroom,2,Logistic,"{""C"": 10.0}",1.0,1.0,1.0,1.0,813,813,88,0.17159117600022,0.006099899001128506,0.00011198699939996004,,,
Mushroom,2,BernoulliNB,"{""alpha"": 0.01}",0.9887623690156935,0.9887840240733142,0.986469864698647,0.9864402410825973,802,813,88,0.04457988200010732,0.001462586998968618,0.0002840130000549834,,,
Mushroom,2,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,813,813,88,2.295842322999306,0.16389828600040346,0.023547298000266892,,,
Mushroom,3,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,813,813,88,0.34379446300044947,0.0061400689992296975,0.00020443500034161843,8,11,21
Mushroom,3,Logistic,"{""C"": 10.0}",1.0,1.0,1.0,1.0,813,813,88,0.15518059600071865,0.007553752999228891,0.00012531699940154795,,,
Mushroom,3,BernoulliNB,"{""alpha"": 0.01}",0.98821276464052,0.9882369032964027,0.992619926199262,0.992606223019838,807,813,88,0.036698611998872366,0.0015158559999690624,0.00047907299995131325,,,
Mushroom,3,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,813,813,88,2.4949962080008845,0.18976481999925454,0.022958931998800836,,,
Mushroom,4,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,813,813,88,0.3394796310003585,0.006263962999582873,0.00018778000048769172,8,11,21
Mushroom,4,Logistic,"{""C"": 10.0}",1.0,1.0,1.0,1.0,813,813,88,0.17396154400012165,0.008139524999933201,0.00013086500075587537,,,
Mushroom,4,BernoulliNB,"{""alpha"": 0.01}",0.9880759897065164,0.9881001231021748,0.993849938499385,0.9938403957905583,808,813,88,0.05532371400113334,0.0014945240000088234,0.0002870169992092997,,,
Mushroom,4,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,813,813,88,2.4556439360003424,0.17141651599922625,0.023133867998694768,,,
Mushroom,5,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.9995890990005005,0.9995896594173163,1.0,1.0,812,812,88,0.3443252779998147,0.00620869100021082,0.000179516999196494,8,11,21
Mushroom,5,Logistic,"{""C"": 10.0}",1.0,1.0,1.0,1.0,812,812,88,0.205183064999801,0.006395970000085072,0.00012557599984575063,,,
Mushroom,5,BernoulliNB,"{""alpha"": 0.01}",0.9894484189168321,0.9894693837339736,0.9852216748768473,0.9851892384860921,800,812,88,0.051930842999354354,0.001540082999781589,0.0002808680001180619,,,
Mushroom,5,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,2.3436900339984277,0.17562360800002352,0.02303292699980375,,,
Mushroom,6,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.9997260742677067,0.9997264396115443,1.0,1.0,812,812,88,0.339659187999132,0.005764760000602109,0.00019750400133489165,7,10,19
Mushroom,6,Logistic,"{""C"": 10.0}",0.9998630412211081,0.9998632198057722,1.0,1.0,812,812,88,0.13326007900104742,0.01850943899989943,0.0001497329994890606,,,
Mushroom,6,BernoulliNB,"{""alpha"": 0.01}",0.9879430768478971,0.9879649699077963,0.9852216748768473,0.9851892384860921,800,812,88,0.03994243999841274,0.0018204500011052005,0.00034533400139480364,,,
Mushroom,6,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,2.3719610320003994,0.2022449960004451,0.02278619400021853,,,
Mushroom,7,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,0.3412618430011207,0.0061899030006316025,0.00018651800019142684,8,11,21
Mushroom,7,Logistic,"{""C"": 10.0}",1.0,1.0,1.0,1.0,812,812,88,0.15705168999920716,0.008172594998541172,0.00013232700075604953,,,
Mushroom,7,BernoulliNB,"{""alpha"": 0.01}",0.9897225871423524,0.9897431124327586,0.9864532019704434,0.9864185760792381,801,812,88,0.039935930999490665,0.0018009600007644622,0.00032581500090600457,,,
Mushroom,7,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,2.401899583001068,0.15528817100130254,0.023088645000825636,,,
Mushroom,8,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,0.3414280310007598,0.0060456789997260785,0.0001942489998327801,8,11,21
Mushroom,8,Logistic,"{""C"": 1.0}",1.0,1.0,1.0,1.0,812,812,88,0.1349741250014631,0.009095498000533553,0.00012351400073384866,,,
Mushroom,8,BernoulliNB,"{""alpha"": 0.01}",0.9893113583647867,0.9893327718500751,0.9876847290640394,0.9876576987384101,802,812,88,0.04351124200002232,0.0014542850003635976,0.0002838529999280581,,,
Mushroom,8,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,2.859631024000919,0.19179815799907374,0.024582808999184635,,,
Mushroom,9,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.9997260742677067,0.9997264396115443,1.0,1.0,812,812,88,0.35299048100023356,0.006436009000026388,0.00020830999892496038,8,11,21
Mushroom,9,Logistic,"{""C"": 1.0}",1.0,1.0,1.0,1.0,812,812,88,0.15100799999891024,0.012010615999315633,0.0001425419995939592,,,
Mushroom,9,BernoulliNB,"{""alpha"": 0.01}",0.9886256718250911,0.988648478154834,0.9901477832512315,0.9901304794374859,804,812,88,0.05131495699970401,0.001886988999103778,0.0003436210008658236,,,
Mushroom,9,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,2.633538783000404,0.182695543000591,0.033621532000324805,,,
Mushroom,10,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,0.34024913600114814,0.005825640999319148,0.0001830929995776387,8,11,21
Mushroom,10,Logistic,"{""C"": 10.0}",1.0,1.0,1.0,1.0,812,812,88,0.1521800450009323,0.006832569000835065,0.00011770499986596406,,,
Mushroom,10,BernoulliNB,"{""alpha"": 0.01}",0.9888999537417816,0.9889220385432899,0.9889162561576355,0.9888956252592616,803,812,88,0.03914901899952383,0.0014619260000472423,0.00028382300115481485,,,
Mushroom,10,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",1.0,1.0,1.0,1.0,812,812,88,2.538099692999822,0.17626822700003686,0.023692823999226675,,,
PageBlocks,1,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 10, ""min_samples_leaf"": 1}",0.5495839096407283,0.9266998005583179,0.9178832116788321,0.5176435219418378,503,548,39,0.23168998700020893,0.0029003069994359976,0.0001493519994255621,10,34,67
PageBlocks,1,Logistic,"{""C"": 10.0}",0.5624675672502528,0.9281207081132262,0.9178832116788321,0.5176435219418378,503,548,39,0.6971914179994201,0.13989518000016687,0.00018544600061431993,,,
PageBlocks,1,BernoulliNB,"{""alpha"": 0.01}",0.560910980178568,0.9199997872226193,0.9142335766423357,0.4945278875713658,501,548,39,0.026907988998573273,0.0009485919999860926,0.0002124860002368223,,,
PageBlocks,1,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5587191259170431,0.927917951062687,0.9178832116788321,0.5176435219418378,503,548,39,2.6155137660007313,0.16668340199976228,0.02326744600031816,,,
PageBlocks,2,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 5, ""min_samples_leaf"": 5}",0.5607065547947588,0.9256851493511652,0.9215328467153284,0.557466318969301,505,548,39,0.22555103999911807,0.002455945999827236,0.0001443150013074046,4,9,17
PageBlocks,2,Logistic,"{""C"": 10.0}",0.574815308776069,0.928527582999879,0.9197080291970803,0.5330989923681086,504,548,39,0.7349928269995871,0.10836230200038699,0.00020364299962238874,,,
PageBlocks,2,BernoulliNB,"{""alpha"": 0.01}",0.5875252970857997,0.9222333311808179,0.9032846715328468,0.5403420823000596,495,548,39,0.03836944899921946,0.0009917459992720978,0.00021748399922216777,,,
PageBlocks,2,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5671724368855967,0.9279186933093637,0.9215328467153284,0.557466318969301,505,548,39,2.5964859150008124,0.17415221800001746,0.023399662000883836,,,
PageBlocks,3,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 1}",0.579401345931066,0.927715565135486,0.9197080291970803,0.4545483683608277,504,548,39,0.2274642779993883,0.002453312001307495,0.0001396469997416716,5,19,37
PageBlocks,3,Logistic,"{""C"": 100.0}",0.5712221580525981,0.9281216977754619,0.9197080291970803,0.4484229599430531,504,548,39,0.9212645690004138,0.08522182399974554,0.0001851150009315461,,,
PageBlocks,3,BernoulliNB,"{""alpha"": 0.1}",0.5625052299854506,0.920405548739257,0.9087591240875912,0.5287675040483444,498,548,39,0.027481011999043403,0.0010181150009884732,0.00021388799905253109,,,
PageBlocks,3,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5554239202380068,0.9271067991527501,0.9215328467153284,0.5347387494167373,505,548,39,2.855596510000396,0.20555512299870315,0.025044566000360646,,,
PageBlocks,4,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 5, ""min_samples_leaf"": 5}",0.567135871422879,0.9252943564758424,0.9305301645338209,0.6185744657245067,509,547,39,0.23456550599985349,0.002522644999771728,0.00014331300008052494,5,9,17
PageBlocks,4,Logistic,"{""C"": 100.0}",0.5788800846712562,0.9275274056029232,0.9323583180987203,0.6208917966392118,510,547,39,0.7398189359992102,0.08933915200032061,0.00019697300012921914,,,
PageBlocks,4,BernoulliNB,"{""alpha"": 0.01}",0.5559559568568669,0.9179861956963054,0.9250457038391224,0.6216911551111064,506,547,39,0.04123654700015322,0.0009727979995659553,0.00021675200150639284,,,
PageBlocks,4,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5761425626334636,0.9269183922046285,0.9305301645338209,0.6185744657245067,509,547,39,2.7355769320001855,0.20192077399951813,0.033924723999007256,,,
PageBlocks,5,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 5, ""min_samples_leaf"": 1}",0.5557160468596951,0.9232643118148599,0.9287020109689214,0.6065897830603714,508,547,39,0.23515029699956358,0.003167144001054112,0.00015729400001873728,4,9,17
PageBlocks,5,Logistic,"{""C"": 10.0}",0.5680950963680429,0.9263093788063337,0.9287020109689214,0.6000976119261263,508,547,39,0.8918066579990409,0.08519074799914961,0.00019542099835234694,,,
PageBlocks,5,BernoulliNB,"{""alpha"": 0.01}",0.5676919320002186,0.9185952090946001,0.9250457038391224,0.6019425222446049,506,547,39,0.02776192100100161,0.0010347099996579345,0.0002158210008929018,,,
PageBlocks,5,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.557443252013301,0.9250913520097442,0.9305301645338209,0.6059377044230866,509,547,39,2.516463298999952,0.1725486120012647,0.023197086000436684,,,
PageBlocks,6,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 1}",0.5597865554010083,0.9277304100690215,0.9177330895795247,0.5773989010154212,502,547,38,0.22771055400153273,0.002522894999856362,0.00014627699965785723,5,20,39
PageBlocks,6,Logistic,"{""C"": 100.0}",0.5640569834519928,0.9285424279334146,0.9177330895795247,0.5773989010154212,502,547,38,0.75605989900032,0.0823884569999791,0.0001886610007204581,,,
PageBlocks,6,BernoulliNB,"{""alpha"": 1.0}",0.5680910605645789,0.9198132358911897,0.9104204753199269,0.5602476190476191,498,547,38,0.026440694000484655,0.00094291300047189,0.0002095419986289926,,,
PageBlocks,6,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5713796959304125,0.9291514413317093,0.9177330895795247,0.5773989010154212,502,547,38,2.639598728999772,0.21509465199960687,0.023679534999246243,,,
PageBlocks,7,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 1}",0.5309937611194389,0.9238733252131547,0.9414990859232175,0.7015628815628816,515,547,39,0.234970303999944,0.0026301840007363353,0.0001604389999556588,5,18,35
PageBlocks,7,Logistic,"{""C"": 10.0}",0.5409365935134469,0.924888347543646,0.9488117001828154,0.7232781727186021,519,547,39,0.8159020130005956,0.10512224400008563,0.00021414799994090572,,,
PageBlocks,7,BernoulliNB,"{""alpha"": 0.01}",0.5568186684598497,0.9175801867641088,0.9378427787934186,0.6773838209982788,513,547,39,0.04314562800027488,0.0009526880003249971,0.00027790300009655766,,,
PageBlocks,7,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5372164354936869,0.9244823386114495,0.9414990859232175,0.7015628815628816,515,547,39,3.410406327000601,0.18606434199864452,0.02440531499996723,,,
PageBlocks,8,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 10, ""min_samples_leaf"": 5}",0.5554858915634995,0.9244823386114494,0.9396709323583181,0.6408955223880597,514,547,39,0.2296092899996438,0.002696823999940534,0.0001491820003138855,4,9,17
PageBlocks,8,Logistic,"{""C"": 100.0}",0.5661817730840432,0.9261063743402355,0.9360146252285192,0.5564251917251508,512,547,39,0.6289704930004518,0.08447411700035445,0.00020855000002484303,,,
PageBlocks,8,BernoulliNB,"{""alpha"": 0.01}",0.5700255126410442,0.9194072269589931,0.9287020109689214,0.6225213025133781,508,547,39,0.027554681999390596,0.0019210499995097052,0.00023152500034484547,,,
PageBlocks,8,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5681288819427331,0.9254973609419407,0.9341864716636198,0.5562206592378501,511,547,39,2.7935914609988686,0.21434191200023633,0.06976982500054874,,,
PageBlocks,9,CART,"{""ccp_alpha"": 0.0, ""max_depth"": 5, ""min_samples_leaf"": 5}",0.548752996443965,0.9252943564758424,0.9287020109689214,0.6023330937329131,508,547,38,0.22948388300028455,0.0024698659999558004,0.00014844099860056303,5,16,31
PageBlocks,9,Logistic,"{""C"": 10.0}",0.5672341081980132,0.9275274056029232,0.9305301645338209,0.6185659836500136,509,547,38,0.820044919000793,0.09552940600042348,0.00027817400041385554,,,
PageBlocks,9,BernoulliNB,"{""alpha"": 0.01}",0.5615764194462578,0.9181892001624036,0.9287020109689214,0.6191816468394706,508,547,38,0.04182627400041383,0.000989943999229581,0.00021556100000452716,,,
PageBlocks,9,RandomForest,"{""max_depth"": 20, ""min_samples_leaf"": 1}",0.5614797001613681,0.9261063743402355,0.9305301645338209,0.6165597376998242,509,547,38,2.684171356000661,0.1744843430005858,0.023079460999724688,,,
PageBlocks,10,CART,"{""ccp_alpha"": 0.001, ""max_depth"": 5, ""min_samples_leaf"": 5}",0.5668676116910213,0.9242793341453511,0.923217550274223,0.4680847499489911,505,547,39,0.24600576400007412,0.002552880001530866,0.00014175099931890145,4,9,17
